query_id,query_type,doc_id,rank,dense_score,model,run_tag
Q2_042,2,NK-7xEEaMwurGQy2KQCbjTRrn,27,0.501028299,bge-m3,FULL_20260410
Q2_042,2,NK-kK3xHXzsA8bNRtD9Kf4bec,28,0.500281155,bge-m3,FULL_20260410
Q2_042,2,NK-7yofgHuPPFPTy84hKNAphS,29,0.498496056,bge-m3,FULL_20260410
Q2_042,2,NK-g2fBoJDVBTKjXsaD3MF4Bv,30,0.496121526,bge-m3,FULL_20260410
Q2_042,2,NK-aAAmak5yauyskYJzuRdxG4,31,0.495854914,bge-m3,FULL_20260410
Q2_042,2,NK-9RBBAQoPTAvQNPVzBsc6iF,32,0.495662928,bge-m3,FULL_20260410
Q2_042,2,ru-inn-7706416170,33,0.494966805,bge-m3,FULL_20260410
Q2_042,2,ru-inn-7727521471,34,0.493853450,bge-m3,FULL_20260410
Q2_042,2,NK-5ssJwFQbkuKYBAx5FWSGyh,35,0.493658423,bge-m3,FULL_20260410
Q2_042,2,NK-Uu5U39SkGjar3oxrSZeJnw,36,0.493168652,bge-m3,FULL_20260410
Q2_042,2,trade-csl-b010bd48c17bd3c7d69313945968079ff33a03599297c4538990ddb0,37,0.493088245,bge-m3,FULL_20260410
Q2_042,2,NK-AsfvXZuhh25eL8nrtfnu5e,38,0.493079364,bge-m3,FULL_20260410
Q2_042,2,NK-k5ypJEAASCL4DAYzbiQ2kM,39,0.492472887,bge-m3,FULL_20260410
Q2_042,2,NK-UpnxKpGK4MbZpst3uKDBhw,40,0.492258191,bge-m3,FULL_20260410
Q2_042,2,ru-inn-7736151499,41,0.492215514,bge-m3,FULL_20260410
Q2_042,2,NK-SgmXMKVu9AEbvRz7K7mhiD,42,0.491759479,bge-m3,FULL_20260410
Q2_042,2,ru-inn-7703750144,43,0.491281152,bge-m3,FULL_20260410
Q2_042,2,NK-S6n3jzm3LuQzoXirTtu6R5,44,0.491248310,bge-m3,FULL_20260410
Q2_042,2,ru-inn-5262130969,45,0.490904570,bge-m3,FULL_20260410
Q2_042,2,NK-V9XbRewYSEtW4RvFJu5WjZ,46,0.490849257,bge-m3,FULL_20260410
Q2_042,2,NK-knea9cS9umWuMxnjieWZfT,47,0.490760326,bge-m3,FULL_20260410
Q2_042,2,NK-bqpph8fvpZ9PRCmQ8XgmH3,48,0.489662826,bge-m3,FULL_20260410
Q2_042,2,NK-i7q9P7LWTjVQNsxtUQqSTT,49,0.488991380,bge-m3,FULL_20260410
Q2_042,2,NK-XqSu8SzwcuRgy9uynjTkMo,50,0.488161623,bge-m3,FULL_20260410
Q2_042,2,NK-ZLztuVT5otd4cC2iQk4WSC,51,0.487417877,bge-m3,FULL_20260410
Q2_042,2,NK-aPB2ax4Vsm57EfnzvCavhy,52,0.487302482,bge-m3,FULL_20260410
Q2_042,2,NK-C5N9btLGnEaTUYAd5WNaBW,53,0.487133503,bge-m3,FULL_20260410
Q2_042,2,NK-ddDH8RgsuzE2DH2aDanJQE,54,0.487014055,bge-m3,FULL_20260410
Q2_042,2,NK-7TfDoh3u9KGCnCLvXmbrcm,55,0.487007022,bge-m3,FULL_20260410
Q2_042,2,ru-inn-6163071295,56,0.486719012,bge-m3,FULL_20260410
Q2_042,2,NK-CbKXtes9pM7FgGCqDff7a7,57,0.485444784,bge-m3,FULL_20260410
Q2_042,2,NK-eekRa6fAS2idTn7uiSvMkL,58,0.485398889,bge-m3,FULL_20260410
Q2_042,2,NK-4DBvYMVANoRdS2N7voZiQ5,59,0.485004067,bge-m3,FULL_20260410
Q2_042,2,NK-SEAiQsHbN6qKYHpQ4A3k5T,60,0.484912217,bge-m3,FULL_20260410
Q2_042,2,NK-fzejWoKx454otPbV2VS5MX,61,0.484369874,bge-m3,FULL_20260410
Q2_042,2,NK-XzqU3gjcyi6wwchNLn9k4z,62,0.484072626,bge-m3,FULL_20260410
Q2_042,2,NK-4YpauC2oBn4AH47MdY5xRN,63,0.483634591,bge-m3,FULL_20260410
Q2_042,2,NK-U5sFRnXeHwmAzZNJfY6BWy,64,0.483122349,bge-m3,FULL_20260410
Q2_042,2,NK-FkvZpRTJE3Qh78jnXx5Y7y,65,0.483080506,bge-m3,FULL_20260410
Q2_042,2,NK-FXzqxy5DkGwgzcN2EtwgYh,66,0.482653141,bge-m3,FULL_20260410
Q2_042,2,NK-YvX5QZavq9xE3xigcCHRqW,67,0.482502639,bge-m3,FULL_20260410
Q2_042,2,NK-2RgKvhQa6p7oUeeCT27wAP,68,0.482278585,bge-m3,FULL_20260410
Q2_042,2,NK-ftC4gJXfSDX83YVHtagJSv,69,0.482209921,bge-m3,FULL_20260410
Q2_042,2,NK-Rk5m9yTya8nGYHwrc2bD3b,70,0.481469870,bge-m3,FULL_20260410
Q2_042,2,NK-dntBdzvaatv2JRQ2sBSvAD,71,0.481373191,bge-m3,FULL_20260410
Q2_042,2,NK-RXjjJFAEZtcD5U9iJyuWfd,72,0.481045008,bge-m3,FULL_20260410
Q2_042,2,NK-cDtAzPbNaYCiiQfCtHQtY6,73,0.480949879,bge-m3,FULL_20260410
Q2_042,2,ru-inn-5408100032,74,0.480842948,bge-m3,FULL_20260410
Q2_042,2,NK-dBYuvK6gZEmnftFQDCtBG3,75,0.480445862,bge-m3,FULL_20260410
Q2_042,2,NK-mXMcfZUuw5gh2i8Tq7e2Ca,76,0.480089486,bge-m3,FULL_20260410
Q2_042,2,NK-5QfbHoGzCCLQbJt66EWRR8,77,0.479487419,bge-m3,FULL_20260410
Q2_042,2,NK-KGbA4y2ymQ46wrqt8u3cyP,78,0.479463935,bge-m3,FULL_20260410
Q2_042,2,NK-WoV6o76WNuffnuGFM6WxbX,79,0.479019642,bge-m3,FULL_20260410
Q2_042,2,NK-Ue3LEDP3YKz4hDcTm8Waok,80,0.479011476,bge-m3,FULL_20260410
Q2_042,2,NK-DNgYv6NWAzuvsr74FncL4Z,81,0.478924155,bge-m3,FULL_20260410
Q2_042,2,NK-VGp2EwhfRXWFfDXTfcAps6,82,0.478832185,bge-m3,FULL_20260410
Q2_042,2,NK-WEqnyBpBTYhFfVRnHTJQ3u,83,0.478716850,bge-m3,FULL_20260410
Q2_042,2,NK-nZ88htdrLQR43FQ83rJVdM,84,0.478700936,bge-m3,FULL_20260410
Q2_042,2,NK-oMEQ67pJz27kpYkX7ub6hZ,85,0.478234172,bge-m3,FULL_20260410
Q2_042,2,NK-D2FQGEkoyrokRrsCuNcqEk,86,0.477678299,bge-m3,FULL_20260410
Q2_042,2,NK-hfq8zVDX8aQYMA9HzbcGPP,87,0.477041602,bge-m3,FULL_20260410
Q2_042,2,NK-iexgcqeodFLxNg8WB4i77m,88,0.476921260,bge-m3,FULL_20260410
Q2_042,2,NK-cDLPyb3NZ2GVkabZcesHQK,89,0.476581573,bge-m3,FULL_20260410
Q2_042,2,NK-EDKdEfHGdPVsgyhao7yTPG,90,0.476001978,bge-m3,FULL_20260410
Q2_042,2,NK-S2L2M9rLJ65BVUrRsXfwES,91,0.475440860,bge-m3,FULL_20260410
Q2_042,2,ru-inn-7021001400,92,0.475332081,bge-m3,FULL_20260410
Q2_042,2,NK-jpDZUyHocEy6tJ4cGtfvFU,93,0.474973083,bge-m3,FULL_20260410
Q2_042,2,NK-U9eSiMhtiPC36hjqXLgUHS,94,0.474876761,bge-m3,FULL_20260410
Q2_042,2,NK-HXzjDuDnxz9v3VVVQL2vkJ,95,0.474804044,bge-m3,FULL_20260410
Q2_042,2,NK-ixn9WuizP47mcEYvzpZ6hJ,96,0.474713624,bge-m3,FULL_20260410
Q2_042,2,ru-inn-3666088317,97,0.474475265,bge-m3,FULL_20260410
Q2_042,2,NK-WusYyLWS9FR5Npy6tJrrxp,98,0.474389076,bge-m3,FULL_20260410
Q2_042,2,NK-38cHG6qDL8i9wMRdyT5Gfs,99,0.473900437,bge-m3,FULL_20260410
Q2_042,2,NK-gk9DSbLqtwPKy8SKVuSn5h,100,0.473849654,bge-m3,FULL_20260410
Q2_043,2,iq-aml-a87842e5b8ec3df2f0e34c5cd3512e73d49c697d,1,0.519281685,bge-m3,FULL_20260410
Q2_043,2,iq-aml-dc3bd7e53d4d15547658d29844ea53d3f0d0ce34,2,0.513985455,bge-m3,FULL_20260410
Q2_043,2,Q37423274,3,0.505585790,bge-m3,FULL_20260410
Q2_043,2,NK-23rgYEXa9AHtupZKgS8Tbc,4,0.505088627,bge-m3,FULL_20260410
Q2_043,2,iq-aml-089ff17547287c05ce557d02700a08cbc95c1304,5,0.504627168,bge-m3,FULL_20260410
Q2_043,2,iq-aml-773b624b302d840539974c7c60b83ee8d3413a22,6,0.503610611,bge-m3,FULL_20260410
Q2_043,2,tw-shtc-dcb730fbc9d3fb7112956e65072cd548f799c85f,7,0.501097143,bge-m3,FULL_20260410
Q2_043,2,iq-aml-65db5567cda42929884a5ddc4287142b4a01c2cc,8,0.501032352,bge-m3,FULL_20260410
Q2_043,2,iq-aml-bd9a887b97a41fd17fb2f9d4e6d2bac3eadfaf23,9,0.500827551,bge-m3,FULL_20260410
Q2_043,2,iq-aml-40b51aa06a02663da9c03d73fd3bff3f4bbd4e7a,10,0.499934852,bge-m3,FULL_20260410
Q2_043,2,iq-aml-687f4e71d8f1a58c87630aa43c697bc2086ada80,11,0.498984098,bge-m3,FULL_20260410
Q2_043,2,iq-aml-b6e1ab8a14117e8d9270c98d4c6a39ed7015b7cc,12,0.498738110,bge-m3,FULL_20260410
Q2_043,2,iq-aml-dbf20040480f8e43dafc214548b4534f4204bffc,13,0.498399079,bge-m3,FULL_20260410
Q2_043,2,iq-aml-26e3425491e9e88318980c354018ac23a1df861c,14,0.498252392,bge-m3,FULL_20260410
Q2_043,2,iq-aml-2856ef9e91427566aaecf116277451a8d1136ef4,15,0.497933388,bge-m3,FULL_20260410
Q2_043,2,iq-aml-efcd47fc476900427db7658a9d876f89fb50498e,16,0.497692943,bge-m3,FULL_20260410
Q2_043,2,iq-aml-746ccbeb736bf41c4b48b50b05eb56fa9ec36841,17,0.496016979,bge-m3,FULL_20260410
Q2_043,2,iq-aml-0b3224bb3f60a4ab9b28f44a35ecc9d011fe2554,18,0.494459212,bge-m3,FULL_20260410
Q2_043,2,iq-aml-b2f1d5fd34d3ac921c928376d9a1943415df34f7,19,0.493785262,bge-m3,FULL_20260410
Q2_043,2,iq-aml-2ce6b0f9b5ddca6d40878c457f6546dfcaf80265,20,0.493760943,bge-m3,FULL_20260410
Q2_043,2,iq-aml-9e4692ac0b29ba33fcecdd43abed96e523e03630,21,0.491819620,bge-m3,FULL_20260410
Q2_043,2,iq-aml-339742e6326f2c190410a9cd2a4c9ff77b8ef7b2,22,0.491317928,bge-m3,FULL_20260410
Q2_043,2,iq-aml-e0a3e5e8c7f9d52de4eebc152306b6713f0eef03,23,0.490195811,bge-m3,FULL_20260410
Q2_043,2,iq-aml-40c23e2be2d9ac3a781ccb0f146a48a1cc580eca,24,0.489767611,bge-m3,FULL_20260410
Q2_043,2,NK-9XtE7j9AonNhCb9RUFTzyt,25,0.489761412,bge-m3,FULL_20260410
Q2_043,2,NK-kdyqRMap7Dy6vcw2zk9f92,26,0.488959074,bge-m3,FULL_20260410
Q2_043,2,iq-aml-c5f6a7a43875ba4f9bf2c260d1e3c478b264364c,27,0.488557279,bge-m3,FULL_20260410
Q2_043,2,iq-aml-c5bc02659d3ab20bdcca71d2ab4cdf79e4712c31,28,0.488377333,bge-m3,FULL_20260410
Q2_043,2,iq-aml-5f6d73a69f6de5587ac99d1a75a48ef013853a88,29,0.487933040,bge-m3,FULL_20260410
Q2_043,2,iq-aml-a77b8db11508d1ec767770df8bb3e89fd0054a0b,30,0.487717927,bge-m3,FULL_20260410
Q2_043,2,iq-aml-3edb3a8f42e48c48101933ab1abe59b1de7df000,31,0.487495899,bge-m3,FULL_20260410
Q2_043,2,iq-aml-3b5fd3e32d5e09c4c62a2cee005dc9cc2635df7c,32,0.487263203,bge-m3,FULL_20260410
Q2_043,2,iq-aml-540efed1dcb85dab35834eebdabad7ed46df921e,33,0.487246931,bge-m3,FULL_20260410
Q2_043,2,iq-aml-f7b21b2f63037b22dd447306a14825ee240ea394,34,0.486411452,bge-m3,FULL_20260410
Q2_043,2,iq-aml-5f21b0847523e3c39286210b7110717198a0667f,35,0.485621452,bge-m3,FULL_20260410
Q2_043,2,iq-aml-1d74bd6f05a576827bd1554c6bb0306a61368252,36,0.485278726,bge-m3,FULL_20260410
Q2_043,2,iq-aml-f8ee480b2a5edf8d3de94ce0592fb6232977e93a,37,0.485232592,bge-m3,FULL_20260410
Q2_043,2,iq-aml-1f2232476d5e7412e03e969ccfd5f155f125bd2e,38,0.484501839,bge-m3,FULL_20260410
Q2_043,2,NK-FNAguAeUyqNhvrCFg6fCfv,39,0.484112382,bge-m3,FULL_20260410
Q2_043,2,iq-aml-a0e5279b62f3acdfb32e17bf4fc43ed871cb15e3,40,0.483935416,bge-m3,FULL_20260410
Q2_043,2,iq-aml-7eb2ad05447e4121064c17629643274504e242ea,41,0.483309090,bge-m3,FULL_20260410
Q2_043,2,iq-aml-83871bc34031268ddde52bee763b5f4d1a811a74,42,0.483243704,bge-m3,FULL_20260410
Q2_043,2,iq-aml-06f6f349f9b525647afbfb78130a33986fdc936b,43,0.483107090,bge-m3,FULL_20260410
Q2_043,2,iq-aml-75e4d65cf8c74a307ab08074057e84ce3887d132,44,0.482980132,bge-m3,FULL_20260410
Q2_043,2,iq-aml-6c57bd12a0d7548936929d2693d45d6a2958141c,45,0.482682645,bge-m3,FULL_20260410
Q2_043,2,iq-aml-4ee8e2dc017f8c5e495da8a47b3c5d869ad6fc93,46,0.482609868,bge-m3,FULL_20260410
Q2_043,2,iq-aml-234977e34c95168d3ef093cb9d349a320df7fe83,47,0.482293129,bge-m3,FULL_20260410
Q2_043,2,NK-HoqaqsAhZmXqzmVVjpxv94,48,0.482005060,bge-m3,FULL_20260410
Q2_043,2,iq-aml-ef8a69501ac5b94fe5e0d8861dfd18e14a9cacba,49,0.481544018,bge-m3,FULL_20260410
Q2_043,2,iq-aml-3b2733e4ba476877d7846f3076177feee268e63e,50,0.480787396,bge-m3,FULL_20260410
Q2_043,2,iq-aml-831032fd99a92a197c3f835adc6f174455ac6d10,51,0.480711818,bge-m3,FULL_20260410
Q2_043,2,iq-aml-461438a181572d1a7d265b6d0c66337fc9da1db1,52,0.480595350,bge-m3,FULL_20260410
Q2_043,2,iq-aml-af842a7dde1343db36d59d76057f0dcd99e9bbc3,53,0.480407596,bge-m3,FULL_20260410
Q2_043,2,iq-aml-e841b276f4a7bbb7f81b870a0e426246be2b1bd9,54,0.480387568,bge-m3,FULL_20260410
Q2_043,2,iq-aml-14b97d840d5c1b8fc39d7fe95f61f99047e34817,55,0.480063260,bge-m3,FULL_20260410
Q2_043,2,iq-aml-89122e2b96aa3a66fde34416df67ba4ff2e86614,56,0.479610085,bge-m3,FULL_20260410
Q2_043,2,gb-fcdo-aqd0389,57,0.478766978,bge-m3,FULL_20260410
Q2_043,2,NK-XcnzgGye6QKhgnAbp8y59T,58,0.478108764,bge-m3,FULL_20260410
Q2_043,2,iq-aml-ad9d39c77369b9190ea15f72ee24e0af606079c6,59,0.478071332,bge-m3,FULL_20260410
Q2_043,2,iq-aml-f905921122b0b28cda1ffdfdd1ab1ea3d63ba803,60,0.477697611,bge-m3,FULL_20260410
Q2_043,2,iq-aml-d612f9c7e16577ecf74204986a984242907a11c0,61,0.477617025,bge-m3,FULL_20260410
Q2_043,2,iq-aml-2879821dcd6bdf85edf82784b34a270e0387745d,62,0.477580965,bge-m3,FULL_20260410
Q2_043,2,NK-b5FbjCPxbN2wmas4ZMU9YR,63,0.477386236,bge-m3,FULL_20260410
Q2_043,2,NK-g4PqUcyuWP3KCbpFnzREhZ,64,0.477029085,bge-m3,FULL_20260410
Q2_043,2,iq-aml-1fddfd581ddaca153c03dfbed5c832fbb7aebf16,65,0.476980329,bge-m3,FULL_20260410
Q2_043,2,iq-aml-818afd374970d1e10c932b3eac4684015ea73c9f,66,0.476948678,bge-m3,FULL_20260410
Q2_043,2,NK-QcVMgmmh9NhFGyvouoHg9b,67,0.476801455,bge-m3,FULL_20260410
Q2_043,2,iq-aml-7bbbdb7c02222c1d23c606f427da8e9454e0f050,68,0.476395488,bge-m3,FULL_20260410
Q2_043,2,iq-aml-f88532f4ec603bf7bc0a6c8cc30e1df0bb3acf2d,69,0.475736141,bge-m3,FULL_20260410
Q2_043,2,iq-aml-fef74b2541d10cefd25f730847231781da5f2e2d,70,0.475462198,bge-m3,FULL_20260410
Q2_043,2,NK-hVZLkZjNLsjqXKeM8YDtXb,71,0.475386679,bge-m3,FULL_20260410
Q2_043,2,Q16119660,72,0.475360513,bge-m3,FULL_20260410
Q2_043,2,iq-aml-0f65fc7b2473c7de2e9b40f45d2e15367f63350c,73,0.475295544,bge-m3,FULL_20260410
Q2_043,2,NK-Aw3tecEafkkTasXzk9UU9b,74,0.475275278,bge-m3,FULL_20260410
Q2_043,2,iq-aml-c34b5f4d2b930394c9e62dc63cdcc71ee2e018fc,75,0.475162983,bge-m3,FULL_20260410
Q2_043,2,NK-f4uquCged9obiG8bjyrjmQ,76,0.474627972,bge-m3,FULL_20260410
Q2_043,2,iq-aml-fa94cda55e87c1daaeb6dcd6ea3815a6fe8d1608,77,0.473773241,bge-m3,FULL_20260410
Q2_043,2,Q1394767,78,0.473688006,bge-m3,FULL_20260410
Q2_043,2,iq-aml-fb2b71f12fbfbb57271df32db8761f98c50b18b5,79,0.473544717,bge-m3,FULL_20260410
Q2_043,2,iq-aml-99c8e41e273e01eb2c681bd0fcbb54c885d3441b,80,0.473453581,bge-m3,FULL_20260410
Q2_043,2,iq-aml-7d08d5ae900e1e3585761ab1986d4564da0a6d35,81,0.473245263,bge-m3,FULL_20260410
Q2_043,2,NK-VKUzG2EtkU9Zp4yynJpF7T,82,0.472895086,bge-m3,FULL_20260410
Q2_043,2,qa-nctc-6909348-sami-jasim-muhammad-jaata-al-jaburi,83,0.472793043,bge-m3,FULL_20260410
Q2_043,2,iq-aml-8aca8aab94de73c545ed2ddfcf135fcd9187cf02,84,0.472699940,bge-m3,FULL_20260410
Q2_043,2,iq-aml-1f99915d183ed6efc03f8b4b60218b03ce907826,85,0.472627223,bge-m3,FULL_20260410
Q2_043,2,iq-aml-d15195a98d957577d778162825cb3accb687cb13,86,0.472604454,bge-m3,FULL_20260410
Q2_043,2,iq-aml-68b1e7ceaa1bc48a71809265b66d76ab5e153bde,87,0.472314715,bge-m3,FULL_20260410
Q2_043,2,NK-audfxhARVoL9BfPeApttGe,88,0.472227633,bge-m3,FULL_20260410
Q2_043,2,NK-7zJLZQdj9XH3BBjma9SGNi,89,0.472164512,bge-m3,FULL_20260410
Q2_043,2,Q131628409,90,0.471929967,bge-m3,FULL_20260410
Q2_043,2,iq-aml-3599be2ca541ecfffb45e194cd8c084bd3bea617,91,0.471867740,bge-m3,FULL_20260410
Q2_043,2,NK-eiRHhEpr9p37nwSYR87hmM,92,0.471565723,bge-m3,FULL_20260410
Q2_043,2,iq-aml-b719c546f9a2c2c0fb28e7a693e8345f28bc7a2b,93,0.471521676,bge-m3,FULL_20260410
Q2_043,2,iq-aml-401bb2e778b0bb7d25111cd2467953b1fae36628,94,0.471491396,bge-m3,FULL_20260410
Q2_043,2,NK-hMPC7LUDaSwrL6jbXKn7Wa,95,0.471301317,bge-m3,FULL_20260410
Q2_043,2,iq-aml-22907795592741e75be6d38558969b7d929cd1ce,96,0.471285224,bge-m3,FULL_20260410
Q2_043,2,iq-aml-1f3c0bbfb96df64e7434e5084006c41f21c1839e,97,0.471221685,bge-m3,FULL_20260410
Q2_043,2,NK-a8GaVuetYPU5ZaoT48kMch,98,0.471205890,bge-m3,FULL_20260410
Q2_043,2,iq-aml-eb4b4f4119612091c69dcd229ef36c93865e168b,99,0.471197546,bge-m3,FULL_20260410
Q2_043,2,iq-aml-d6c47a5e0892c510325399a68460260af26302f5,100,0.471006036,bge-m3,FULL_20260410
Q2_044,2,NK-23wEenKCkJ2dbXMy4qdiE7,1,0.660801530,bge-m3,FULL_20260410
Q2_044,2,NK-7MdC3URcbbwbWhPoCeds4u,2,0.572666764,bge-m3,FULL_20260410
Q2_044,2,NK-PpbiAqBWAAL3HKwxYWH6DD,3,0.565049827,bge-m3,FULL_20260410
Q2_044,2,us-medca-9d04da926c015547599c4e1f05a02c92f28e74c5,4,0.559123993,bge-m3,FULL_20260410
Q2_044,2,NK-XALQ5fvGXxu46PPL2jwvPB,5,0.558801115,bge-m3,FULL_20260410
Q2_044,2,NK-fmHfAdUjryarncrdYaEKN3,6,0.557699144,bge-m3,FULL_20260410
Q2_044,2,NK-SEE4ybktR7z9sgqTPa7pHi,7,0.554953694,bge-m3,FULL_20260410
Q2_044,2,NK-RjsN89U36yJobdWhiESCyf,8,0.553353429,bge-m3,FULL_20260410
Q2_044,2,us-cftc-1a0e1ddcfec994d6afbf93153a78e41f83a6de87,9,0.552055717,bge-m3,FULL_20260410
Q2_044,2,us-medny-c51d31352974c17eac97913038f0bd29d5f803d2,10,0.550982356,bge-m3,FULL_20260410
Q2_044,2,NK-SF7yXNBzQ9H4E8UpgQUj3f,11,0.547234952,bge-m3,FULL_20260410
Q2_044,2,NK-Qx2T3GaMm63YGXovWcpp8g,12,0.545073450,bge-m3,FULL_20260410
Q2_044,2,NK-YcELaAvkByupfEutenytFX,13,0.544126928,bge-m3,FULL_20260410
Q2_044,2,NK-UfrkiyWexBojnayBr3WzNM,14,0.544099152,bge-m3,FULL_20260410
Q2_044,2,NK-ErpasToQ6sL5rajjLV6DtA,15,0.543585956,bge-m3,FULL_20260410
Q2_044,2,us-medpa-84f6f8a6063b73752e2502a82683b474a9bb013e,16,0.537633061,bge-m3,FULL_20260410
Q2_044,2,NK-WbkjiBDMEeT2As5YHPNsk7,17,0.536493719,bge-m3,FULL_20260410
Q2_044,2,NK-Lieupd22NtJkEsxZD2bPF3,18,0.534415841,bge-m3,FULL_20260410
Q2_044,2,NK-CK8jeCEGYbFqhaMJEA2wzw,19,0.533948541,bge-m3,FULL_20260410
Q2_044,2,us-medmn-8747d997c8bfcb1a7f505ddd855a47882eaa5c9a,20,0.531026244,bge-m3,FULL_20260410
Q2_044,2,NK-eBDRMN9QxJH9QqqhYDQFxk,21,0.530994773,bge-m3,FULL_20260410
Q2_044,2,NK-5PcXEvX7cfjYFcBsd25JEt,22,0.530968249,bge-m3,FULL_20260410
Q2_044,2,NK-hTTdBGcwdf9gyJNXutEYjU,23,0.530755043,bge-m3,FULL_20260410
Q2_044,2,NK-TdZ7zHacdyfe3aqL6bR9L3,24,0.530456305,bge-m3,FULL_20260410
Q2_044,2,NK-QAdfxe7SHJqRyrCgyqsgFS,25,0.530067742,bge-m3,FULL_20260410
Q2_044,2,NK-VrrSdtkKj66obdsnomV4JA,26,0.529555678,bge-m3,FULL_20260410
Q2_044,2,us-medne-16d52bba11f5bbee8dd8d9531bd4865626afd17a,27,0.526597500,bge-m3,FULL_20260410
Q2_044,2,icijol-82016351,28,0.526483476,bge-m3,FULL_20260410
Q2_044,2,NK-g2c2bBsDVLLrbxAoxurbNx,29,0.526101291,bge-m3,FULL_20260410
Q2_044,2,NK-L5dEM2rLFwpj7z9dk76BzX,30,0.525478899,bge-m3,FULL_20260410
Q2_044,2,NK-NW9c2gYxvGYJKnBKuZ4jjY,31,0.525147080,bge-m3,FULL_20260410
Q2_044,2,NK-RxtvF7XgyMS9T55iVTfmG6,32,0.522757292,bge-m3,FULL_20260410
Q2_044,2,NK-Dyi4n5TvN8zobRxa4rLTcE,33,0.522214115,bge-m3,FULL_20260410
Q2_044,2,us-medny-8ecb3e84a19fbe37be396f98b1ef4b6fa8c4332c,34,0.521827102,bge-m3,FULL_20260410
Q2_044,2,NK-KJqEiwYbdLdRcikZrGTDDk,35,0.521422505,bge-m3,FULL_20260410
Q2_044,2,NK-976Z88xzXR24HPpikN2sTF,36,0.521198571,bge-m3,FULL_20260410
Q2_044,2,NK-dmwGpUiDdeUTohP5TtfFiG,37,0.521067083,bge-m3,FULL_20260410
Q2_044,2,NK-2rQ8zKFeR5wQzb9PHpDTun,38,0.519380331,bge-m3,FULL_20260410
Q2_044,2,NK-jR74hjhCMWjSC6Ut7BZLSb,39,0.518755019,bge-m3,FULL_20260410
Q2_044,2,NK-JrA6nYDiaFE9rK2gdVUvYQ,40,0.517814875,bge-m3,FULL_20260410
Q2_044,2,NK-TH8px6gykCQi9kV3CYt8QM,41,0.517161369,bge-m3,FULL_20260410
Q2_044,2,NK-CenQ9PLc3GnVJTgGSr53ai,42,0.516546249,bge-m3,FULL_20260410
Q2_044,2,NK-dyCjatagLWHHLJqAqNvjeg,43,0.516108751,bge-m3,FULL_20260410
Q2_044,2,NK-9VohrYzBHEXj7T2uNXSzj4,44,0.515541673,bge-m3,FULL_20260410
Q2_044,2,NK-7knG25AeT2744K6vgYU3SL,45,0.514712632,bge-m3,FULL_20260410
Q2_044,2,NK-7QQBZUF7JEdipQQb8ycJEx,46,0.514477015,bge-m3,FULL_20260410
Q2_044,2,NK-Fdnow5Z3dnx9oPtx3snhs2,47,0.514414907,bge-m3,FULL_20260410
Q2_044,2,NK-Ls42Z8B99gAHfT7tXWHg9z,48,0.512760818,bge-m3,FULL_20260410
Q2_044,2,NK-Gfn6uEGcJMtgssZWkkdPX3,49,0.511613548,bge-m3,FULL_20260410
Q2_044,2,NK-7Y9zyw9eLVmr7ZFXSXAXJK,50,0.511421442,bge-m3,FULL_20260410
Q2_044,2,NK-KRZZMmzTC5xpL7u2ciCNAb,51,0.511127293,bge-m3,FULL_20260410
Q2_044,2,NK-epQeG57ghSXxvKFtcsXwcU,52,0.511094272,bge-m3,FULL_20260410
Q2_044,2,trade-csl-79fbf0ab9f7038fba9bd6a42a0485dd787d12e202f1dc9cfe46aba3f,53,0.510983407,bge-m3,FULL_20260410
Q2_044,2,NK-dvnD4LpuvfYCcFK8zTVYZa,54,0.510508955,bge-m3,FULL_20260410
Q2_044,2,ir-br-co-ebc16fc4a4e8395ed8367836bf30b205ff5d036b,55,0.510400951,bge-m3,FULL_20260410
Q2_044,2,us-medca-86c0a8998b9d6ade265baae46e692f5bdb7b9dbb,56,0.510166526,bge-m3,FULL_20260410
Q2_044,2,NK-VxYoTivHEzD6yFTZJHWaxj,57,0.509594917,bge-m3,FULL_20260410
Q2_044,2,NK-Rxqz69VCh7NMBSgJ5Gamsk,58,0.509164095,bge-m3,FULL_20260410
Q2_044,2,us-medny-f42335312050d3b524c208b21f015ab426369512,59,0.507911623,bge-m3,FULL_20260410
Q2_044,2,NK-89TEGjNGGvAekw8cav6PtQ,60,0.507711053,bge-m3,FULL_20260410
Q2_044,2,NK-MrMHa3GwzBsMsTrShHDw7P,61,0.507620394,bge-m3,FULL_20260410
Q2_044,2,NK-GC8vA5oPDdv9KZCQc7cVpr,62,0.507366061,bge-m3,FULL_20260410
Q2_044,2,gb-fcdo-named-danatheidi-star-gems-and-jewellery-co-ltd,63,0.506892204,bge-m3,FULL_20260410
Q2_044,2,ir-br-co-2dd31706700c5c35980d7faf6130c9e1448239a6,64,0.506361365,bge-m3,FULL_20260410
Q2_044,2,NK-3MuWKjALaFFzvKW6q7CbDE,65,0.506278753,bge-m3,FULL_20260410
Q2_044,2,us-medca-50ce8b74d31165d5b89815de807cc37c58ff1279,66,0.506182432,bge-m3,FULL_20260410
Q2_044,2,us-medar-b1385113e0bccf0acb25bc6251b19d00dd0bb857,67,0.505423069,bge-m3,FULL_20260410
Q2_044,2,NK-mQCJuehooLLfbQcuVgLp29,68,0.504784286,bge-m3,FULL_20260410
Q2_044,2,NK-e6tnYKhFp2CHxPmkYpGAzX,69,0.504036665,bge-m3,FULL_20260410
